id,Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,opening_weekend_Gross,genres
tt0059188,Fluffy,https://www.imdb.com/title/tt0059188,1965,1h 32m,,5.9,350,,,,['Comedy']
tt0237588,Go Go Mania,https://www.imdb.com/title/tt0237588,1965,1h 10m,,6.3,475,,,,"['Documentary', 'Music']"
tt0058866,008: Operation Exterminate,https://www.imdb.com/title/tt0058866,1965,1h 24m,,5.1,179,,,,"['Action', 'Drama']"
tt1503643,Master of Horror,https://www.imdb.com/title/tt1503643,1965,1h 1m,GP,5.9,123,,,,['Horror']
tt0166390,Lady Morgan's Vengeance,https://www.imdb.com/title/tt0166390,1965,1h 26m,Not Rated,6.3,373,,,,"['Crime', 'Horror']"
tt0176140,Sikandar E Azam,https://www.imdb.com/title/tt0176140,1965,2h 38m,,7.8,47,,,,"['Adventure', 'Drama', 'History']"
tt0059373,Men and Banners,https://www.imdb.com/title/tt0059373,1965,2h 38m,,7.1,854,,,,"['Drama', 'History']"
tt0059693,The Secret of Blood Island,https://www.imdb.com/title/tt0059693,1965,1h 24m,Approved,4.8,106,,,,"['Action', 'Drama', 'War']"
tt0171707,Runaway Girl,https://www.imdb.com/title/tt0171707,1965,1h 2m,,4.8,35,,,,"['Crime', 'Drama']"
tt0059589,The Uninhibited,https://www.imdb.com/title/tt0059589,1965,1h 34m,,5.7,236,,,,['Drama']
tt0361953,The Nest of the Cuckoo Birds,https://www.imdb.com/title/tt0361953,1965,1h 21m,,4.9,491,127000.0,,,"['Drama', 'Horror']"
tt0202960,House of Terrors,https://www.imdb.com/title/tt0202960,1965,1h 21m,,6.2,280,,,,"['Horror', 'Mystery']"
tt0058361,I Am Twenty,https://www.imdb.com/title/tt0058361,1965,3h 9m,,7.7,1.7K,,,,['Drama']
tt0059502,Never Too Late,https://www.imdb.com/title/tt0059502,1965,1h 45m,Not Rated,6.5,557,,,,['Comedy']
tt0130087,La loba,https://www.imdb.com/title/tt0130087,1965,1h 18m,,6.2,161,,,,"['Horror', 'Mystery', 'Thriller']"
tt0059385,The Last Tomahawk,https://www.imdb.com/title/tt0059385,1965,1h 32m,,5.5,232,,,,"['Spaghetti Western', 'Western']"
tt0242636,Mahabharat,https://www.imdb.com/title/tt0242636,1965,2h 43m,Not Rated,7.1,127,,,,"['Action', 'Adventure', 'Fantasy', 'History']"
tt0061123,Trunk to Cairo,https://www.imdb.com/title/tt0061123,1965,1h 20m,,5.0,220,,,,['Drama']
tt0058986,How to Keep the Red Lamp Burning,https://www.imdb.com/title/tt0058986,1965,1h 40m,,6.3,676,,,,"['Comedy', 'Drama']"
tt0261410,Wife Swappers,https://www.imdb.com/title/tt0261410,1965,1h,,4.0,27,,,,['Drama']
tt0059437,McHale's Navy Joins the Air Force,https://www.imdb.com/title/tt0059437,1965,1h 30m,Approved,5.8,414,,,,"['Comedy', 'War']"
tt0236843,Viento negro,https://www.imdb.com/title/tt0236843,1965,2h 7m,,8.0,326,,,,"['Adventure', 'Drama']"
tt0213906,Murappennu,https://www.imdb.com/title/tt0213906,1965,2h 56m,Not Rated,7.5,24,,,,['Drama']
tt0059491,Cloportes,https://www.imdb.com/title/tt0059491,1965,1h 35m,Not Rated,6.6,618,,,,"['Caper', 'Comedy', 'Crime']"
tt0058988,The Bounty Killer,https://www.imdb.com/title/tt0058988,1965,1h 32m,Approved,5.8,482,194000.0,,,['Western']
tt0059253,Harlow,https://www.imdb.com/title/tt0059253,1965,1h 49m,,4.7,270,,,,"['Biography', 'Drama', 'Romance']"
tt0293589,Shaheed,https://www.imdb.com/title/tt0293589,1965,2h 30m,,8.2,411,,,,"['Biography', 'Drama', 'History']"
tt0059085,Dateline Diamonds,https://www.imdb.com/title/tt0059085,1965,1h 13m,Not Rated,5.2,181,,,,"['Adventure', 'Comedy', 'Crime', 'Drama', 'Musical', 'Mystery']"
tt0057333,El mundo sigue,https://www.imdb.com/title/tt0057333,1965,2h 1m,,7.7,776,,,,['Drama']
tt0148746,The Sexploiters,https://www.imdb.com/title/tt0148746,1965,1h 5m,Not Rated,5.4,84,,,,['Drama']
tt0057941,Fort Graveyard,https://www.imdb.com/title/tt0057941,1965,2h 12m,,7.5,314,,,,"['Drama', 'Music', 'War']"
tt0059268,"McGuire, Go Home!",https://www.imdb.com/title/tt0059268,1965,1h 54m,,5.9,340,9000000.0,,,"['Adventure', 'Drama', 'War']"
tt0059526,Næsbygårds arving,https://www.imdb.com/title/tt0059526,1965,1h 39m,,5.4,262,,,,"['Comedy', 'Drama', 'Family']"
tt0059371,Love 65,https://www.imdb.com/title/tt0059371,1965,1h 36m,,6.2,398,,,,['Drama']
tt0059931,Young Dillinger,https://www.imdb.com/title/tt0059931,1965,1h 42m,,5.3,206,,,,"['Crime', 'Drama']"
tt0058681,The Three Faces,https://www.imdb.com/title/tt0058681,1965,1h 55m,,6.0,325,,,,"['Comedy', 'Drama']"
tt0186449,Pinocchio in Outer Space,https://www.imdb.com/title/tt0186449,1965,1h 11m,Approved,5.7,312,,,,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Sci-Fi']"
tt0059839,Fall of the Mohicans,https://www.imdb.com/title/tt0059839,1965,1h 25m,,4.6,110,,256130.0,,"['Classical Western', 'Spaghetti Western', 'Adventure', 'Drama', 'Western']"
tt12581060,The Guide,https://www.imdb.com/title/tt12581060,1965,2h,,8.7,38,,,,['Drama']
tt0061599,War Italian Style,https://www.imdb.com/title/tt0061599,1965,1h 24m,Approved,5.1,257,,,,['Comedy']
tt0059505,Nightmare in the Sun,https://www.imdb.com/title/tt0059505,1965,1h 20m,,5.6,182,,,,"['Crime', 'Drama']"
tt0061144,The Tramplers,https://www.imdb.com/title/tt0061144,1965,1h 45m,,5.9,286,,,,"['Spaghetti Western', 'Western']"
tt0290630,Giati m' egateleipses,https://www.imdb.com/title/tt0290630,1965,1h 30m,,4.1,13,,,,['Drama']
tt0061045,SuperSeven Calling Cairo,https://www.imdb.com/title/tt0061045,1965,1h 35m,GP,5.1,210,,,,"['Action', 'Adventure', 'Drama', 'Thriller']"
tt0056537,Subarnarekha,https://www.imdb.com/title/tt0056537,1965,2h 23m,Not Rated,7.3,1.4K,,,,['Drama']
tt0196750,Mia trelli... trelli oikogeneia,https://www.imdb.com/title/tt0196750,1965,1h 45m,,7.6,1.5K,,,,"['Comedy', 'Romance']"
tt13988092,The Legend of Young Dick Turpin,https://www.imdb.com/title/tt13988092,1965,1h 23m,,6.1,25,,,,"['Adventure', 'Family']"
tt0059824,Town Tamer,https://www.imdb.com/title/tt0059824,1965,1h 29m,Approved,5.7,342,,,,['Western']
tt0060293,Deathwatch,https://www.imdb.com/title/tt0060293,1965,1h 28m,,6.0,127,,,,['Drama']
tt0062895,The Dirty Girls,https://www.imdb.com/title/tt0062895,1965,1h 22m,Not Rated,5.4,141,40000.0,,,['Drama']
tt0059139,Wild Kurdistan,https://www.imdb.com/title/tt0059139,1965,1h 35m,,5.7,708,,,,['Adventure']
tt0059787,Teesra Kaun,https://www.imdb.com/title/tt0059787,1965,2h 7m,Not Rated,6.9,25,,,,"['Action', 'Crime', 'Drama', 'Mystery']"
tt0131906,Bad Girls Do Cry,https://www.imdb.com/title/tt0131906,1965,59m,,3.1,140,,,,['Drama']
tt2187183,Die Voortreflike Familie Smit,https://www.imdb.com/title/tt2187183,1965,1h 46m,,,,,,,['Drama']
tt0058881,From the Orient with Fury,https://www.imdb.com/title/tt0058881,1965,1h 34m,,5.2,199,,,,"['Action', 'Adventure', 'Comedy', 'Romance']"
tt0059866,A Maiden for the Prince,https://www.imdb.com/title/tt0059866,1965,1h 32m,,6.6,91,,,,['Comedy']
tt0058950,Biya el-Khawatim,https://www.imdb.com/title/tt0058950,1965,1h 35m,,7.3,207,,,,"['Comedy', 'Musical']"
tt0059284,Hotel der toten Gäste,https://www.imdb.com/title/tt0059284,1965,1h 36m,,5.6,115,,,,"['Drama', 'Thriller']"
tt0140542,Seisaku's Wife,https://www.imdb.com/title/tt0140542,1965,1h 33m,,7.7,705,,,,"['Drama', 'Romance', 'War']"
tt0236554,Oonche Log,https://www.imdb.com/title/tt0236554,1965,2h 24m,Not Rated,7.4,59,,,,"['Drama', 'Romance', 'Thriller']"
tt0061030,The Love Statue,https://www.imdb.com/title/tt0061030,1965,1h 20m,,4.9,76,300000.0,,,['Mystery']
tt0388293,Nai Umar Ki Nai Fasal,https://www.imdb.com/title/tt0388293,1965,,,6.3,19,,,,"['Drama', 'Family', 'Musical']"
tt0058542,Samba,https://www.imdb.com/title/tt0058542,1965,1h 46m,,6.5,84,,,,"['Drama', 'Musical']"
tt0059417,The Holy Man,https://www.imdb.com/title/tt0059417,1965,1h 5m,,7.0,1.8K,,,,"['Satire', 'Comedy']"
tt0059081,La dama de Beirut,https://www.imdb.com/title/tt0059081,1965,1h 32m,,5.3,72,,,,['Drama']
tt2833218,How to Undress in Public Without Undue Embarrassment,https://www.imdb.com/title/tt2833218,1965,50m,,4.7,109,,,,['Comedy']
tt0210870,Die oben ohne Story,https://www.imdb.com/title/tt0210870,1965,1h 10m,,3.5,32,,,,['Romance']
tt0261334,Sumangali,https://www.imdb.com/title/tt0261334,1965,2h 43m,Not Rated,7.6,15,,,,"['Drama', 'Family']"
tt0276986,Torrid Noon,https://www.imdb.com/title/tt0276986,1965,1h 29m,,7.0,94,,,,['Drama']
tt0059949,Zoku Abashiri bangaichi,https://www.imdb.com/title/tt0059949,1965,1h 27m,,6.3,95,,,,['Crime']
tt0059677,Sanshiro Sugata,https://www.imdb.com/title/tt0059677,1965,2h 39m,,7.4,452,,,,"['Action', 'Drama']"
tt0059704,Sergeant Dead Head,https://www.imdb.com/title/tt0059704,1965,1h 30m,Not Rated,4.7,291,,,,"['Comedy', 'Musical']"
tt0059714,Brutal Tales of Chivalry,https://www.imdb.com/title/tt0059714,1965,1h 36m,,6.9,233,,,,"['Action', 'Crime']"
tt0060709,Run for Your Wife,https://www.imdb.com/title/tt0060709,1965,1h 54m,,5.9,131,,,,['Comedy']
tt0059728,Slalom,https://www.imdb.com/title/tt0059728,1965,1h 48m,,5.6,162,,,,"['Comedy', 'Crime']"
tt0058942,Lone and Angry Man,https://www.imdb.com/title/tt0058942,1965,1h 27m,,5.7,354,,,,"['Spaghetti Western', 'Drama', 'Western']"
tt0059543,One Way Wahine,https://www.imdb.com/title/tt0059543,1965,1h 20m,,5.2,29,,,,['Comedy']
tt0059912,Wild Seed,https://www.imdb.com/title/tt0059912,1965,1h 39m,Approved,6.8,415,,,,"['Teen Drama', 'Teen Romance', 'Drama', 'Romance']"
tt0059427,Espionage in Tangiers,https://www.imdb.com/title/tt0059427,1965,1h 38m,,4.7,154,,,,"['Action', 'Adventure', 'Thriller']"
tt0058865,Our Man in Jamaica,https://www.imdb.com/title/tt0058865,1965,1h 28m,,5.6,107,,,,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']"
tt0183762,The Sexperts: Touched by Temptation,https://www.imdb.com/title/tt0183762,1965,1h 17m,,5.1,35,,,,['Drama']
tt0059853,Up from the Beach,https://www.imdb.com/title/tt0059853,1965,1h 39m,Not Rated,6.2,155,4200000.0,,,"['Drama', 'War']"
tt0059508,A Chain of Islands,https://www.imdb.com/title/tt0059508,1965,1h 56m,,6.3,32,,,,"['Mystery', 'Thriller']"
tt0434044,Croesus' Treasure,https://www.imdb.com/title/tt0434044,1965,1h 50m,,6.2,710,,,,"['Comedy', 'Drama', 'Romance']"
tt0057888,Black Eagle of Santa Fe,https://www.imdb.com/title/tt0057888,1965,1h 26m,,5.2,123,,,,"['Spaghetti Western', 'Western']"
tt0058874,Adam Lost His Apple,https://www.imdb.com/title/tt0058874,1965,1h 5m,Not Rated,3.2,68,,,,"['Comedy', 'Drama']"
tt0220134,Up Jumped a Swagman,https://www.imdb.com/title/tt0220134,1965,1h 29m,,4.9,78,,,,"['Comedy', 'Musical']"
tt0059741,Location Hunting in Palestine,https://www.imdb.com/title/tt0059741,1965,54m,,7.1,339,,,,['Documentary']
tt0059494,The Naked Brigade,https://www.imdb.com/title/tt0059494,1965,1h 41m,,5.6,36,,,,"['Adventure', 'Drama', 'War']"
tt0060942,Savage Pampas,https://www.imdb.com/title/tt0060942,1965,1h 52m,Not Rated,5.6,440,,,,"['Classical Western', 'Spaghetti Western', 'Adventure', 'Drama', 'Western']"
tt0059147,En este pueblo no hay ladrones,https://www.imdb.com/title/tt0059147,1965,1h 22m,,7.3,116,,,,['Drama']
tt0059562,Crime on a Summer Morning,https://www.imdb.com/title/tt0059562,1965,1h 49m,,6.3,444,,,,"['Crime', 'Drama']"
tt0059444,La bugiarda,https://www.imdb.com/title/tt0059444,1965,1h 37m,,6.3,95,,,,['Comedy']
tt0058991,The Brigand of Kandahar,https://www.imdb.com/title/tt0058991,1965,1h 21m,Approved,5.4,667,,,,"['Adventure', 'History']"
tt0288606,The Lift,https://www.imdb.com/title/tt0288606,1965,1h 13m,,,,,,,
tt0059402,The Love Goddesses,https://www.imdb.com/title/tt0059402,1965,1h 27m,,6.9,741,,,,['Documentary']
tt1152346,Ang maganda kong kapit-bahay,https://www.imdb.com/title/tt1152346,1965,,,,,,,,"['Comedy', 'Romance']"
tt0413346,Tavan arasi,https://www.imdb.com/title/tt0413346,1965,,,,,,,,
tt0061112,Train d'enfer,https://www.imdb.com/title/tt0061112,1965,1h 32m,,4.7,130,,,,"['Action', 'Adventure', 'Crime']"
tt0202900,Hentai,https://www.imdb.com/title/tt0202900,1965,1h 11m,,6.2,37,,,,"['Crime', 'Drama']"
tt0229528,The Legend of Blood Mountain,https://www.imdb.com/title/tt0229528,1965,1h 16m,,3.2,121,750000.0,,,"['Comedy', 'Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']"
tt0059087,Day of the Nightmare,https://www.imdb.com/title/tt0059087,1965,1h 34m,Not Rated,4.7,341,,,,"['Horror', 'Mystery']"
tt0181633,Koritsia gia filima,https://www.imdb.com/title/tt0181633,1965,1h 49m,,6.5,726,,,,"['Comedy', 'Musical', 'Romance']"
tt0194753,The Girl Can't Stop,https://www.imdb.com/title/tt0194753,1965,1h 27m,,5.9,16,,,,"['Crime', 'Drama']"
tt0234066,Kuzhandaiyum Deivamum,https://www.imdb.com/title/tt0234066,1965,2h 45m,,6.9,42,,,,
tt0059241,The Wise Guys,https://www.imdb.com/title/tt0059241,1965,2h 8m,G,6.9,1.2K,5000000.0,,,"['Action', 'Comedy', 'Crime', 'Drama']"
tt0287136,When Tomorrow Dies,https://www.imdb.com/title/tt0287136,1965,1h 28m,,6.1,51,47000.0,,,['Drama']
tt0060352,I due parà,https://www.imdb.com/title/tt0060352,1965,1h 28m,,5.8,92,,,,"['Parody', 'Comedy', 'War']"
tt0174163,The Restless Ones,https://www.imdb.com/title/tt0174163,1965,1h 43m,,6.3,105,,,,['Drama']
tt0059419,Le majordome,https://www.imdb.com/title/tt0059419,1965,1h 33m,,6.2,127,,,,['Comedy']
tt0156986,Sadhi Manse,https://www.imdb.com/title/tt0156986,1965,2h 14m,,8.9,60,,,,['Drama']
tt0060091,In a Colt's Shadow,https://www.imdb.com/title/tt0060091,1965,1h 19m,Not Rated,5.9,329,,,,"['Spaghetti Western', 'Drama', 'Western']"
tt0180749,And the Woman Shall Fear Her Husband,https://www.imdb.com/title/tt0180749,1965,1h 45m,,7.8,2.1K,,,,"['Comedy', 'Drama']"
tt0275668,Hercules the Avenger,https://www.imdb.com/title/tt0275668,1965,1h 30m,Not Rated,4.9,169,,,,"['Action', 'Adventure', 'Drama', 'Fantasy']"
tt0059093,Deadwood '76,https://www.imdb.com/title/tt0059093,1965,1h 37m,Approved,4.6,269,,,,"['Drama', 'Western']"
tt0059103,Diamonds Are Brittle,https://www.imdb.com/title/tt0059103,1965,1h 35m,,5.5,88,,,,"['Comedy', 'Crime', 'Romance']"
tt0058069,Escuela para solteras,https://www.imdb.com/title/tt0058069,1965,2h,,7.6,41,,,,"['Comedy', 'Drama', 'Music']"
tt0059178,Finger on the Trigger,https://www.imdb.com/title/tt0059178,1965,1h 34m,Not Rated,5.0,163,,,,"['Spaghetti Western', 'Drama', 'Western']"
tt0059651,The Reward,https://www.imdb.com/title/tt0059651,1965,1h 32m,Approved,4.9,301,,,,['Western']
tt0060886,I tre del Colorado,https://www.imdb.com/title/tt0060886,1965,1h 29m,,4.6,113,,,,"['Spaghetti Western', 'Action', 'Adventure', 'Drama', 'Western']"
tt0059422,The Man from Button Willow,https://www.imdb.com/title/tt0059422,1965,1h 21m,G,5.3,180,,,,"['Adventure', 'Animation', 'Family', 'Musical', 'Western']"
tt0059152,"Erik, the Viking",https://www.imdb.com/title/tt0059152,1965,1h 35m,,5.1,157,,,,"['Adventure', 'Fantasy']"
tt0059774,Get Off My Back,https://www.imdb.com/title/tt0059774,1965,1h 45m,Approved,5.9,234,,,,['Drama']
tt0059799,Thrilling,https://www.imdb.com/title/tt0059799,1965,1h 57m,,6.4,154,,,,"['Dark Comedy', 'Satire', 'Comedy', 'Mystery', 'Thriller']"
tt0146230,Rent-a-Girl,https://www.imdb.com/title/tt0146230,1965,1h 17m,,4.8,140,,,,['Drama']
tt0060716,The Embalmer,https://www.imdb.com/title/tt0060716,1965,1h 23m,PG,4.6,557,,,,"['Giallo', 'Horror', 'Mystery', 'Thriller']"
tt0059443,Plantation Boy,https://www.imdb.com/title/tt0059443,1965,1h 30m,,7.1,101,,,,['Drama']
tt0232954,Winter Kept Us Warm,https://www.imdb.com/title/tt0232954,1965,1h 21m,,6.9,182,8000.0,,,"['Drama', 'Romance']"
tt0059449,Espionage in Lisbon,https://www.imdb.com/title/tt0059449,1965,1h 35m,,5.7,58,,,,"['Spy', 'Action', 'Adventure']"
tt0134915,Psycho a Go Go,https://www.imdb.com/title/tt0134915,1965,1h 25m,,4.3,448,,,,"['Crime', 'Horror', 'Sci-Fi']"
tt0057610,Two Left Feet,https://www.imdb.com/title/tt0057610,1965,1h 33m,,7.1,82,,,,"['Comedy', 'Drama']"
tt0059163,The Deceased,https://www.imdb.com/title/tt0059163,1965,1h 30m,,7.6,528,,,,['Drama']
tt0059195,Fortress of the Dead,https://www.imdb.com/title/tt0059195,1965,1h 15m,,5.8,63,,,,"['Drama', 'Horror', 'Mystery', 'Thriller', 'War']"
tt0057857,Neutron Traps the Invisible Killers,https://www.imdb.com/title/tt0057857,1965,1h 25m,,5.5,41,,,,"['Superhero', 'Action', 'Adventure', 'Crime', 'Sci-Fi', 'Thriller']"
tt0059535,Kiss the Other Sheik,https://www.imdb.com/title/tt0059535,1965,1h 25m,Approved,6.2,357,,,,['Comedy']
tt0058102,Flesh and Lace,https://www.imdb.com/title/tt0058102,1965,1h 20m,Unrated,6.4,103,,,,['Drama']
tt0058870,Abashiri bangaichi: Bôkyô hen,https://www.imdb.com/title/tt0058870,1965,1h 29m,,6.5,98,,,,"['Action', 'Crime']"
tt0357875,Lootera,https://www.imdb.com/title/tt0357875,1965,2h 25m,,7.0,29,,,,"['Action', 'Drama', 'Musical', 'Romance']"
tt0057853,The Dictator's Guns,https://www.imdb.com/title/tt0057853,1965,1h 43m,,6.6,552,,,,"['Crime', 'Drama']"
tt0407748,Dudaktan Kalbe,https://www.imdb.com/title/tt0407748,1965,1h 20m,,6.5,58,,,,"['Drama', 'Romance']"
tt0059668,Identification Marks: None,https://www.imdb.com/title/tt0059668,1965,1h 13m,,6.6,786,,,,['Drama']
tt0156583,La grosse caisse,https://www.imdb.com/title/tt0156583,1965,1h 45m,,6.5,211,,,,"['Comedy', 'Crime', 'Thriller']"
tt0059296,Place Called Glory City,https://www.imdb.com/title/tt0059296,1965,1h 32m,Approved,5.4,222,,,,"['Spaghetti Western', 'Romance', 'Western']"
tt0059791,Tentazioni proibite,https://www.imdb.com/title/tt0059791,1965,1h 28m,,3.7,28,,,,['Documentary']
tt0183873,Teddy boy... agapi mou,https://www.imdb.com/title/tt0183873,1965,1h 20m,,5.8,397,,,,['Comedy']
tt0195341,Three Hats for Lisa,https://www.imdb.com/title/tt0195341,1965,1h 39m,,5.3,201,,,,"['Comedy', 'Musical']"
tt0259035,Tales of a Salesman,https://www.imdb.com/title/tt0259035,1965,53m,,5.3,38,,,,['Comedy']
tt0273705,Karaoglan: Altay'dan Gelen Yigit,https://www.imdb.com/title/tt0273705,1965,1h 30m,,6.5,129,,,,['Adventure']
tt0059517,Non son degno di te,https://www.imdb.com/title/tt0059517,1965,1h 56m,,5.6,108,,,,"['Comedy', 'Musical', 'Romance']"
tt0259675,Tortured Females,https://www.imdb.com/title/tt0259675,1965,1h 2m,Not Rated,3.8,172,,,,"['Crime', 'Horror']"
tt0058911,Die Antike Münze,https://www.imdb.com/title/tt0058911,1965,1h 22m,,7.1,37,,,,"['Comedy', 'Musical']"
tt0059913,Wild on the Beach,https://www.imdb.com/title/tt0059913,1965,1h 17m,Approved,3.6,258,,,,['Comedy']
tt0062016,My Hustler,https://www.imdb.com/title/tt0062016,1965,1h 19m,,6.0,350,500.0,,,['Drama']
tt0059408,Love & Kisses,https://www.imdb.com/title/tt0059408,1965,1h 27m,Approved,6.6,109,,,,"['Comedy', 'Music', 'Romance']"
tt0126448,Mme. Olga's Massage Parlor,https://www.imdb.com/title/tt0126448,1965,1h 10m,,6.2,24,,,,"['Drama', 'Horror']"
tt0059059,Code Name: Jaguar,https://www.imdb.com/title/tt0059059,1965,1h 47m,,5.6,95,,,,"['Action', 'Adventure', 'Thriller']"
tt0407696,Creature of the Walking Dead,https://www.imdb.com/title/tt0407696,1965,1h 14m,Not Rated,2.8,292,,,,"['Horror', 'Sci-Fi']"
tt0169953,Git!,https://www.imdb.com/title/tt0169953,1965,1h 32m,Approved,5.0,59,,,,"['Drama', 'Family']"
tt0060933,San Ferry Ann,https://www.imdb.com/title/tt0060933,1965,52m,,5.5,178,,,,['Comedy']
tt0165389,Menage all'italiana,https://www.imdb.com/title/tt0165389,1965,1h 48m,,6.4,58,,,,['Comedy']
tt0059670,Salto,https://www.imdb.com/title/tt0059670,1965,1h 44m,,7.2,894,,,,['Drama']
tt0058133,Five Thousand Dollars on One Ace,https://www.imdb.com/title/tt0058133,1965,1h 35m,,5.1,88,,,,"['Spaghetti Western', 'Drama', 'Western']"
tt0143199,They're Too Much,https://www.imdb.com/title/tt0143199,1965,1h 44m,,7.4,38,,,,"['Comedy', 'Thriller']"
tt0059379,Laurel and Hardy's Laughing 20's,https://www.imdb.com/title/tt0059379,1965,1h 30m,Approved,7.5,399,,,,"['Comedy', 'Family']"
tt0059212,Gulliver's Space Travels: Beyond the Moon,https://www.imdb.com/title/tt0059212,1965,1h 25m,,6.1,202,,,,"['Adventure', 'Animation', 'Fantasy', 'Sci-Fi']"
tt0180843,Modern Cinderella,https://www.imdb.com/title/tt0180843,1965,1h 43m,,6.0,1K,,,,"['Comedy', 'Romance']"
tt0376764,Mohabbat Isko Kahete Hain,https://www.imdb.com/title/tt0376764,1965,1h 42m,,7.2,33,,,,"['Drama', 'Romance']"
tt0058419,Sexus,https://www.imdb.com/title/tt0058419,1965,1h 18m,Not Rated,5.3,100,,,,"['Crime', 'Drama']"
tt0242916,Summer Children,https://www.imdb.com/title/tt0242916,1965,1h 30m,Not Rated,7.3,54,500000.0,,,"['Drama', 'Music', 'Romance']"
tt0060320,"Doc, Hands of Steel",https://www.imdb.com/title/tt0060320,1965,1h 47m,,5.6,82,,,,"['Spaghetti Western', 'Western']"
tt0060590,Kindar the Invulnerable,https://www.imdb.com/title/tt0060590,1965,1h 36m,,4.9,166,,,,"['Action', 'Adventure', 'Mystery', 'Romance']"
tt0059308,Kingdom of the Silver Lion,https://www.imdb.com/title/tt0059308,1965,1h 35m,,5.4,508,,,,['Adventure']
tt0058757,Wälsungenblut,https://www.imdb.com/title/tt0058757,1965,1h 26m,,6.7,29,,,,['Drama']
tt0058884,Agent 3S3: Passport to Hell,https://www.imdb.com/title/tt0058884,1965,1h 41m,,5.4,124,,,,['Adventure']
tt0060436,La fuga,https://www.imdb.com/title/tt0060436,1965,1h 32m,,6.1,99,,,,['Drama']
tt0190508,Kitchen,https://www.imdb.com/title/tt0190508,1965,1h 6m,,6.6,53,,,,['Drama']
tt0280052,El pueblo fantasma,https://www.imdb.com/title/tt0280052,1965,1h 27m,,5.8,59,,,,"['Horror', 'Mystery', 'Western']"
tt0379299,Geet Gaaya Pattharon Ne,https://www.imdb.com/title/tt0379299,1965,,,6.7,105,,,,"['Drama', 'Musical', 'Romance']"
tt0059388,Das Liebeskarussell,https://www.imdb.com/title/tt0059388,1965,1h 26m,,4.3,152,,,,['Comedy']
tt0158365,Wild Wild World,https://www.imdb.com/title/tt0158365,1965,1h 15m,,,,,,,['Documentary']
tt0411821,A Lame Joke,https://www.imdb.com/title/tt0411821,1965,1h 40m,,7.9,1.1K,,,,"['Comedy', 'Drama', 'Romance']"
tt0131720,Un amore,https://www.imdb.com/title/tt0131720,1965,1h 35m,,6.5,26,,,,['Drama']
tt0059892,Walkover,https://www.imdb.com/title/tt0059892,1965,1h 17m,,6.8,552,,,,"['Drama', 'Sport']"
tt0057399,Pandora and the Magic Box,https://www.imdb.com/title/tt0057399,1965,1h 25m,Not Rated,4.4,65,,,,['Comedy']
tt0151750,Nobody Wanted to Die,https://www.imdb.com/title/tt0151750,1965,1h 40m,,7.8,787,,,,"['Action', 'Drama', 'History']"
tt0139548,Purnima,https://www.imdb.com/title/tt0139548,1965,2h,Not Rated,7.0,55,,,,"['Family', 'Romance']"
tt0059572,Passer passer piger,https://www.imdb.com/title/tt0059572,1965,1h 23m,,5.8,570,,,,"['Comedy', 'Family']"
tt0059283,Hot Blooded Woman,https://www.imdb.com/title/tt0059283,1965,1h 15m,,4.3,87,,,,"['Action', 'Drama', 'Romance', 'Thriller']"
tt0059663,"Run Home, Slow",https://www.imdb.com/title/tt0059663,1965,1h 15m,,6.4,71,,,,['Western']
tt0413984,Ek Sapera Ek Lutera,https://www.imdb.com/title/tt0413984,1965,2h 5m,,4.8,34,,,,"['Action', 'Comedy', 'Musical', 'Romance']"
tt0058575,Seven Hours of Gunfire,https://www.imdb.com/title/tt0058575,1965,1h 32m,,4.8,77,,,,"['Spaghetti Western', 'Western']"
tt0144017,"Good Times, Wonderful Times",https://www.imdb.com/title/tt0144017,1965,1h 10m,Not Rated,6.9,177,,,,"['Docudrama', 'Documentary', 'Drama', 'War']"
tt0061208,Illusion of Blood,https://www.imdb.com/title/tt0061208,1965,1h 45m,,6.5,330,,,,"['Fantasy', 'Horror']"
tt0280694,Gabino Barrera,https://www.imdb.com/title/tt0280694,1965,1h 28m,,6.4,34,,,,"['Action', 'Adventure', 'Drama', 'Western']"
tt0155413,Zindagi Aur Maut,https://www.imdb.com/title/tt0155413,1965,2h 14m,Not Rated,,,,,,['Drama']
tt0058332,María Rosa,https://www.imdb.com/title/tt0058332,1965,1h 37m,,7.1,51,,,,['Drama']
tt0059347,The Rabbit Is Me,https://www.imdb.com/title/tt0059347,1965,1h 50m,,7.2,421,,,,"['Drama', 'Romance']"
tt0059944,Zebra in the Kitchen,https://www.imdb.com/title/tt0059944,1965,1h 32m,G,5.3,406,,,,"['Comedy', 'Family']"
tt0126504,Naughty Nudes,https://www.imdb.com/title/tt0126504,1965,1h,,4.9,22,,,,['Comedy']
tt0058948,The Battle of the Bulge... The Brave Rifles,https://www.imdb.com/title/tt0058948,1965,52m,,6.5,82,,,,"['Documentary', 'War']"
tt0059655,Krynytsya dlya sprahlykh,https://www.imdb.com/title/tt0059655,1965,1h 10m,,7.3,440,,,,['Drama']
tt0058423,Obyknovennoe chudo,https://www.imdb.com/title/tt0058423,1965,1h 39m,,7.2,264,,,,"['Fantasy', 'Romance']"
